Artist,Album,ReleaseYear,numSongsOnAlb,avgAcousticness,maxAcousticnessTrack,avgDanceability,maxDanceabilityTrack,avgEnergy,rangeEnergy,avgInstrumentalness,maxInstrumentalnessTrack,avgLiveness,maxLivenessTrack,avgLoudness,rangeLoudness,avgSpeechiness,maxSpeechinessTrack,avgValence,rangeValence,totalDurationSeconds,avgTempo,rangeTempo,moreCommonMajMin,presenceUncommonTS,totalExplicit,proportionExplicit,popularGenres,Followers,Genres,NumAlbums,YearFirstAlbum,Gender,Group.Solo,RiaaStatus,Label,numGrammys,GrammyYear
Ja Rule,Exodus,2005,18,0.11441277777777778,0.379,0.7211666666666667,0.883,0.7132777777777778,0.356,4.3822055555555557e-4,0.00788,0.16201666666666667,0.556,-5.412277777777778,5.401999999999999,0.26434444444444444,0.478,0.584,0.5329999999999999,4779.691,101.2835,113.90800000000002,0,1,16,0.8888888888888888,"rock,rap,pop",899730,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,rap,urban contemporary",8,1999,M,Solo,NA,NA,0,NA
Ja Rule,Rule 3:36,2000,16,0.177884625,0.953,0.675625,0.893,0.660375,0.852,4.4256249999999995e-5,5.2e-4,0.23473125,0.713,-6.9975,18.282999999999998,0.376425,0.952,0.563625,0.633,3504.709,119.25825,137.892,0,0,15,0.9375,"pop,rock,r&;b",899730,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,rap,urban contemporary",8,1999,M,Solo,NA,NA,0,NA
Ja Rule,The Last Temptation,2002,13,0.05187461538461539,0.122,0.7148461538461538,0.84,0.6376153846153846,0.615,4.020076923076923e-4,0.0052,0.26119230769230767,0.597,-6.914307692307692,10.338000000000001,0.28326153846153845,0.953,0.5546153846153846,0.448,3291.106,94.09230769230768,44.361000000000004,1,0,13,1,"rock,pop,rap",899730,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,rap,urban contemporary",8,1999,M,Solo,NA,NA,0,NA
Ja Rule,Venni Vetti Vecci,1999,20,0.170104,0.993,0.7319,0.882,0.5747,0.721,0.0161754325,0.29,0.24825,0.911,-9.5204,18.232,0.349395,0.943,0.482265,0.7237,4586.779,93.00185,103.83000000000001,1,0,20,1,"pop,rock,r&;b",899730,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,rap,urban contemporary",8,1999,M,Solo,NA,NA,0,NA
Jack Ingram,Big Dreams & High Hopes,2009,11,0.21014327272727273,0.851,0.5394545454545454,0.655,0.6070909090909091,0.682,2.7434e-4,0.0012,0.14254545454545456,0.371,-7.263,10.67,0.039345454545454545,0.0738,0.39754545454545454,0.56,2561.386,129.94709090909092,108.87399999999998,1,1,0,0,"pop,rock,rap",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Big Machine Classics,2018,13,0.1403363846153846,0.841,0.5631538461538461,0.632,0.6823846153846154,0.708,1.1836538461538462e-4,0.00133,0.17223076923076924,0.376,-5.8330769230769235,6.327,0.038207692307692304,0.0788,0.4456923076923077,0.524,2905.867,121.38276923076923,57.708,1,1,0,0,"rap,pop,trap",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Electric,2002,11,0.3054517272727273,0.927,0.5210909090909092,0.662,0.6058,0.8502000000000001,0.007637166363636364,0.0378,0.20331818181818181,0.408,-9.329636363636364,13.908999999999999,0.034272727272727274,0.0455,0.5198181818181818,0.621,2531.487,124.84190909090908,60.16099999999999,1,0,0,0,"rock,pop,rap",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Live at Billy Bob's Texas,2003,15,0.07785833333333333,0.78,0.45593333333333336,0.571,0.6876666666666666,0.794,0.043200126666666665,0.366,0.8656,0.986,-7.8678,8.641,0.03507333333333333,0.0522,0.5554,0.484,3871.133,127.36166666666666,78.32600000000001,1,0,0,0,"rock,pop,rap",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Midnight Motel,2017,13,0.6689384615384615,0.919,0.5391538461538462,0.668,0.2999230769230769,0.32499999999999996,0.01125882,0.0883,0.15914615384615385,0.639,-12.03176923076923,5.291,0.10594615384615384,0.925,0.2663846153846154,0.35500000000000004,3765.734,111.92292307692307,79.931,1,0,0,0,"pop,rap,r&;b",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Ridin' High...again,2019,13,0.20176923076923076,0.813,0.5217692307692308,0.636,0.5401538461538461,0.718,0.013401645384615385,0.0544,0.1605076923076923,0.323,-10.50023076923077,8.492,0.03686923076923077,0.0428,0.5648461538461539,0.8130000000000001,4640.628,115.99376923076923,84.73,1,0,2,0.15384615384615385,"pop,rap,country",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Ingram,Unleashed Live,2000,12,0.08283758333333334,0.231,0.4335,0.535,0.568,0.465,9.302166666666667e-5,8.55e-4,0.9191666666666667,0.99,-11.767166666666666,4.196,0.042275,0.0818,0.5033333333333333,0.551,3468.721,125.1335,80.86600000000001,1,0,0,0,"pop,rock,r&;b",26475,"country road,outlaw country,red dirt,texas country",16,1993,M,Solo,NA,NA,0,NA
Jack Johnson,Brushfire Fairytales,2001,13,0.5849230769230769,0.902,0.7352307692307692,0.808,0.4211846153846154,0.6626,0.06253976923076923,0.567,0.13586923076923077,0.379,-12.256153846153847,9.857000000000001,0.06559230769230769,0.157,0.5480769230769231,0.816,2761.654,125.48169230769231,118.64900000000002,1,1,0,0,"pop,r&;b,rock",2581399,neo mellow,11,2001,M,Solo,NA,NA,0,NA
Jack Johnson,En Concert,2009,19,0.46489473684210525,0.741,0.5874736842105264,0.786,0.5910526315789474,0.554,0.017093900000000002,0.135,0.778578947368421,0.991,-7.78278947368421,7.412,0.07551052631578947,0.303,0.5466842105263158,0.586,4616.464,117.94136842105263,83.75799999999998,1,0,0,0,"pop,rock,rap",2581399,neo mellow,11,2001,M,Solo,NA,NA,0,NA
Jack Johnson,In Between Dreams,2005,15,0.44392933333333334,0.859,0.7636666666666666,0.927,0.4328666666666667,0.657,0.08231712933333334,0.704,0.16569333333333333,0.956,-10.397466666666666,12,0.06311333333333334,0.257,0.6617333333333334,0.48700000000000004,2724.039,108.3124,101.094,1,1,0,0,"rock,rap,pop",2581399,neo mellow,11,2001,M,Solo,NA,NA,0,NA
Jadakiss,Heart of the City,2014,11,0.12444090909090909,0.388,0.6589090909090909,0.88,0.5961818181818181,0.35500000000000004,9.161818181818182e-6,7.54e-5,0.17125454545454546,0.617,-11.15409090909091,2.067,0.3215454545454545,0.651,0.5736363636363636,0.42100000000000004,2995.08,121.18309090909091,99.95300000000002,1,1,11,1,"pop,country,rock",536704,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap music",11,2001,M,Solo,NA,NA,0,NA
Jadakiss,Kiss Tha Game Goodbye,2001,21,0.18638447619047618,0.744,0.6559047619047619,0.827,0.7595238095238095,0.44599999999999995,0.002486166666666667,0.0461,0.2594619047619048,0.695,-6.022523809523809,8.523,0.3666952380952381,0.894,0.6476666666666666,0.587,4609.594,101.77147619047619,126.102,0,0,19,0.9047619047619048,"pop,r&;b,rock",536704,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap music",11,2001,M,Solo,NA,NA,0,NA
Jadakiss,The Last Kiss,2009,18,0.10317027777777778,0.467,0.5578333333333333,0.721,0.8610555555555556,0.35,5.2905555555555555e-5,8.82e-4,0.25167222222222224,0.645,-3.3083333333333336,6.297,0.29005555555555557,0.484,0.5425,0.646,4058.815,116.965,121.788,1,0,17,0.9444444444444444,"pop,rock,rap",536704,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap music",11,2001,M,Solo,NA,NA,0,NA
Jadakiss,The Long Kiss Goodnight,2015,11,0.18255181818181818,0.689,0.581,0.728,0.768,0.42300000000000004,0.03891215454545455,0.428,0.33645454545454545,0.605,-7.7558181818181815,7.091,0.406,0.559,0.5956363636363636,0.601,2513.513,123.45845454545454,98.712,0,0,11,1,"pop,rap,country",536704,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap music",11,2001,M,Solo,NA,NA,0,NA
Jagged Edge,Baby Makin' Project,2007,11,0.4273181818181818,0.979,0.6877272727272727,0.844,0.5410909090909091,0.29100000000000004,0.0010737363636363637,0.0118,0.34815454545454544,0.839,-7.236090909090909,10.261,0.09319090909090909,0.15,0.5867272727272728,0.6020000000000001,2287.068,124.35545454545455,93.837,1,0,0,0,"rock,pop,rap",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jagged Edge,Hard,2003,15,0.26622,0.573,0.6599333333333334,0.96,0.6102666666666666,0.391,0,0,0.1442,0.39,-7.635066666666667,4.252000000000001,0.14150666666666667,0.296,0.6168,0.502,3847.081,112.49386666666666,103.161,0,1,0,0,"rock,pop,rap",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jagged Edge,Jagged Edge,2006,17,0.2191064705882353,0.913,0.6659411764705883,0.857,0.6072941176470588,0.48600000000000004,5.076470588235294e-7,8.63e-6,0.19638235294117648,0.8,-7.789411764705882,7.005000000000001,0.15231176470588234,0.29,0.6248823529411764,0.719,3895.293,111.84858823529412,104.71600000000001,1,1,0,0,"rock,pop,rap",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jagged Edge,Jagged Little Thrill,2001,17,0.26888823529411765,0.554,0.6832941176470588,0.852,0.6429411764705882,0.40499999999999997,1.6823529411764706e-7,1.5e-6,0.16261176470588234,0.644,-6.728,3.912,0.1133,0.3,0.695,0.746,3995.066,107.69123529411765,70.963,1,0,0,0,"pop,r&;b,rock",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jagged Edge,Layover,2017,16,0.13234375,0.453,0.621,0.788,0.4416875,0.285,0,0,0.1330875,0.366,-9.4453125,3.382999999999999,0.0739125,0.222,0.40325,0.768,3883.43,125.7546875,83.565,0,0,16,1,"pop,rap,r&;b",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jagged Edge,The Remedy,2011,12,0.25180241666666664,0.848,0.5435,0.773,0.6755833333333333,0.504,0,0,0.20538333333333333,0.336,-5.9526666666666666,3.873000000000001,0.06825833333333334,0.215,0.44566666666666666,0.604,2645.492,112.17958333333334,89.309,1,0,0,0,"pop,rock,rap",1044712,"atl hip hop,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,southern hip hop,urban contemporary",11,1997,M,Group,NA,NA,0,NA
Jaheim,Another Round,2010,14,0.2598642857142857,0.625,0.5815,0.749,0.6737142857142857,0.39699999999999996,3.164285714285714e-7,2.63e-6,0.14081428571428573,0.324,-5.332142857142857,3.1790000000000003,0.1302,0.284,0.48678571428571427,0.6539999999999999,3132.458,112.75942857142857,107.84799999999998,1,0,0,0,"pop,rap,rock",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jaheim,Appreciation Day,2013,14,0.21510714285714286,0.374,0.5616428571428571,0.727,0.6887857142857143,0.404,0,0,0.21396428571428572,0.555,-5.873785714285714,4.167,0.18944285714285714,0.337,0.5372142857142858,0.7530000000000001,3120.098,99.17214285714286,99.44200000000001,1,0,0,0,"pop,rock,country",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jaheim,Ghetto Classics,2006,11,0.24831818181818183,0.614,0.5504545454545454,0.803,0.733,0.366,2.160909090909091e-6,1.14e-5,0.22371818181818182,0.431,-5.4034545454545455,2.8039999999999994,0.1641,0.411,0.526090909090909,0.614,2578.959,99.79127272727273,98.611,1,0,3,0.2727272727272727,"rock,pop,rap",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jaheim,Ghetto Love,2001,21,0.33627619047619045,0.994,0.6724761904761904,0.909,0.3814047619047619,0.5845,0.025777133333333334,0.526,0.209,0.653,-11.320809523809524,19.043999999999997,0.20542380952380954,0.757,0.5555714285714286,0.702,3983.733,102.16371428571429,109.76799999999999,1,0,3,0.14285714285714285,"pop,r&;b,rock",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jaheim,Still Ghetto,2002,15,0.3404666666666667,0.784,0.6417333333333334,0.783,0.49273333333333336,0.528,0.0031212633333333336,0.0434,0.20171333333333333,0.374,-9.579,12.878,0.20056666666666667,0.491,0.548,0.471,3310.16,103.27726666666666,98.18299999999999,0,0,2,0.13333333333333333,"rock,pop,rap",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jaheim,Struggle Love,2016,14,0.45618571428571425,0.825,0.48442857142857143,0.622,0.6806428571428571,0.5030000000000001,0,0,0.2331,0.64,-6.4977857142857145,2.373,0.13952857142857145,0.468,0.47035714285714286,0.6320000000000001,3354.124,101.89585714285714,80.223,0,0,4,0.2857142857142857,"pop,rap,r&;b",758391,"dance pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary",8,2001,M,Solo,NA,NA,0,NA
Jake Owen,American Love,2016,11,0.24212727272727272,0.942,0.5771818181818182,0.647,0.691,0.764,8.151654545454545e-4,0.00585,0.13523636363636363,0.292,-6.519727272727273,6.113,0.04096363636363636,0.0789,0.5246363636363637,0.63,2263.119,108.172,104.76299999999999,1,0,0,0,"pop,rap,r&;b",1241447,"contemporary country,country,country road,modern country rock",6,2006,M,Solo,NA,NA,0,NA
Jake Owen,Barefoot Blue Jean Night,2011,11,0.13402727272727274,0.682,0.5746363636363636,0.708,0.8063636363636364,0.48899999999999993,5.51e-6,5.32e-5,0.17222727272727273,0.442,-3.983727272727273,5.271,0.03513636363636364,0.0464,0.5030909090909091,0.55,2304.414,135.95063636363636,65.06299999999999,1,1,0,0,"pop,rock,rap",1241447,"contemporary country,country,country road,modern country rock",6,2006,M,Solo,NA,NA,0,NA
Jake Owen,Days of Gold (Deluxe Edition),2014,16,0.27755625,0.952,0.5185,0.622,0.861625,0.734,9.513400000000001e-4,0.00574,0.150975,0.329,-4.937125,7.1019999999999985,0.042556250000000004,0.063,0.63875,0.8009999999999999,3347.84,133.8663125,102,1,1,0,0,"pop,country,rock",1241447,"contemporary country,country,country road,modern country rock",6,2006,M,Solo,NA,NA,0,NA
James Blake,Assume Form,2019,13,0.7325384615384616,0.957,0.5371538461538462,0.754,0.42205384615384617,0.6023000000000001,0.05110042307692308,0.472,0.1448846153846154,0.432,-10.660384615384615,8.692,0.08805384615384615,0.284,0.25664615384615386,0.566,3083.141,130.55661538461538,102.033,1,0,0,0,"pop,rap,country",903418,"indie r&b,indietronica,pop,uk alternative pop",4,2011,M,Solo,NA,NA,0,NA
James Blake,James Blake,2011,19,0.825,0.994,0.5200526315789473,0.801,0.23858052631578947,0.5568700000000001,0.26503268315789474,0.921,0.13178421052631578,0.289,-14.860105263157894,14.155000000000001,0.09598947368421053,0.314,0.2130578947368421,0.47450000000000003,4127.502,118.22668421052632,109.99999999999999,1,0,0,0,"pop,rock,rap",903418,"indie r&b,indietronica,pop,uk alternative pop",4,2011,M,Solo,NA,NA,0,NA
James Blake,Overgrown,2013,11,0.6243272727272727,0.968,0.43936363636363635,0.607,0.4588181818181818,0.518,0.22725636363636365,0.624,0.16701818181818182,0.675,-11.263363636363636,11.962,0.05150909090909091,0.13,0.19134545454545454,0.2212,2730.941,115.00954545454546,74.818,0,0,0,0,"pop,rock,country",903418,"indie r&b,indietronica,pop,uk alternative pop",4,2011,M,Solo,NA,NA,0,NA
James Blunt,Back to Bedlam,2005,11,0.5175090909090909,0.953,0.561,0.765,0.4794818181818182,0.6136999999999999,0.002031688181818182,0.00971,0.12266363636363636,0.192,-8.886545454545455,10.046,0.03416363636363636,0.0545,0.4179090909090909,0.697,2500.025,109.29154545454546,90.89599999999999,1,1,2,0.18181818181818182,"rock,rap,pop",2011011,"neo mellow,pop,pop rock",8,2004,M,Solo,NA,NA,0,NA
James Blunt,Chasing Time: The Bedlam Sessions,2005,13,0.47655846153846154,0.942,0.47300000000000003,0.802,0.5148461538461538,0.47800000000000004,0.001973173076923077,0.0147,0.8443846153846154,0.979,-12.15853846153846,7.877,0.07743846153846154,0.325,0.44284615384615383,0.533,3076.454,116.78861538461538,91.605,1,1,2,0.15384615384615385,"rock,rap,pop",2011011,"neo mellow,pop,pop rock",8,2004,M,Solo,NA,NA,0,NA
James Blunt,Moon Landing,2013,18,0.5542888888888888,0.976,0.5651666666666667,0.75,0.46731666666666666,0.7283,2.5395777777777775e-4,0.0029,0.16952777777777778,0.331,-9.1015,8.954999999999998,0.0418,0.0804,0.4338222222222222,0.8092,3727.711,119.74666666666667,109.87400000000001,1,1,0,0,"pop,rock,country",2011011,"neo mellow,pop,pop rock",8,2004,M,Solo,NA,NA,0,NA
James Blunt,The Afterlove (Bonus Track),2017,14,0.43360714285714286,0.853,0.6102142857142857,0.733,0.5252142857142857,0.53,0.00121706,0.0143,0.11337142857142857,0.264,-8.961428571428572,7.810999999999999,0.05260714285714286,0.15,0.40985714285714286,0.584,3154.117,117.4415,97.55300000000001,1,0,1,0.07142857142857142,"pop,rap,r&;b",2011011,"neo mellow,pop,pop rock",8,2004,M,Solo,NA,NA,0,NA
James Newton Howard,Atlantis: The Lost Empire,2001,18,0.6630555555555555,0.963,0.2832222222222222,0.606,0.19398333333333334,0.5416000000000001,0.6915555555555556,0.962,0.17352222222222222,0.629,-19.444333333333333,18.719,0.04367222222222222,0.117,0.09345555555555556,0.30860000000000004,3245.12,108.56294444444444,120.34500000000001,1,0,0,0,"pop,r&;b,rock",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Defiance,2009,15,0.7222466666666667,0.971,0.13130666666666665,0.209,0.0909,0.1885,0.8196666666666667,0.971,0.12832666666666667,0.348,-24.7916,13.559000000000001,0.04384,0.0588,0.037533333333333335,0.0447,2986.239,97.5916,123.57000000000001,0,0,0,0,"pop,rock,rap",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Die Tribute von Panem - Mockingjay - Teil 2,2015,19,0.21244052631578947,0.888,0.13236842105263158,0.211,0.08601052631578947,0.3323,0.6994568947368421,0.964,0.11702631578947369,0.252,-25.646421052631577,22.427,0.04006842105263158,0.0471,0.03623157894736842,0.0481,4418.906,98.02926315789473,117.64599999999999,0,0,0,0,"pop,rap,country",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Dinosaur,2000,16,0.4434375,0.918,0.256875,0.645,0.17348125,0.4072,0.609,0.895,0.146375,0.655,-23.421625,19.882,0.0424375,0.0629,0.08595,0.2608,3105.199,93.4129375,99.928,1,0,0,0,"pop,rock,r&;b",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Hidalgo,2004,14,0.4638357142857143,0.971,0.21482857142857142,0.314,0.19469285714285714,0.4943,0.8698571428571429,0.954,0.15952857142857144,0.682,-21.022285714285715,17.377,0.05053571428571429,0.119,0.06369285714285713,0.2022,2733.489,107.18592857142858,107.626,1,0,0,0,"rock,rap,pop",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,King Kong,2005,21,0.7482904761904762,0.983,0.21363809523809524,0.456,0.23186190476190477,0.6141,0.8700476190476191,0.97,0.15082857142857142,0.434,-19.161285714285714,20.771,0.04229047619047619,0.0693,0.0757047619047619,0.2261,4480.025,90.48709523809524,92.80499999999999,0,0,0,0,"rock,rap,pop",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Parkland,2013,21,0.7654190476190477,0.995,0.2296190476190476,0.602,0.07642380952380952,0.41594,0.8804761904761904,0.971,0.1049047619047619,0.202,-30.907857142857143,26.143,0.04270952380952381,0.0599,0.05928571428571429,0.2285,3233.576,100.31319047619047,114.93,0,0,0,0,"pop,rock,country",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Salt (Original Motion Picture Score),2010,21,0.15812895238095237,0.73,0.3324714285714286,0.587,0.38194285714285714,0.6762,0.8071428571428572,0.95,0.2351,0.929,-17.29395238095238,20.224000000000004,0.043185714285714286,0.0883,0.053533333333333336,0.0824,3761.667,106.97109523809524,99.632,1,0,0,0,"pop,rap,rock",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,The Great Debaters (Original Motion Picture Score),2007,24,0.892375,0.98,0.21554166666666666,0.511,0.1186725,0.35625999999999997,0.8342083333333333,0.979,0.14402083333333332,0.36,-22.269416666666668,17.723999999999997,0.03975,0.0547,0.07982916666666667,0.1678,3423.973,94.05529166666666,121.807,1,0,0,0,"rock,pop,rap",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,The Hunger Games: Catching Fire (Original Motion Picture Score),2013,29,0.34119310344827586,0.944,0.19327241379310345,0.581,0.12325724137931035,0.46964,0.8000345389655172,0.979,0.13015172413793102,0.34,-24.554,20.403999999999996,0.04477241379310345,0.1,0.06790344827586207,0.7354,4512.321,105.67958620689656,123.113,1,0,0,0,"pop,rock,country",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),2014,23,0.4193782608695652,0.876,0.1515,0.348,0.07123304347826087,0.34781999999999996,0.7195247086956522,0.976,0.10864782608695653,0.201,-29.35682608695652,25.781,0.04157826086956522,0.0516,0.04112608695652174,0.0833,4186.746,84.15334782608696,89.80000000000001,1,0,0,0,"pop,country,rock",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,"The Hunger Games: Mockingjay, Part 2",2015,19,0.21244052631578947,0.888,0.13236842105263158,0.211,0.08601052631578947,0.3323,0.6994568947368421,0.964,0.11702631578947369,0.252,-25.646421052631577,22.427,0.04006842105263158,0.0471,0.03623157894736842,0.0481,4418.906,98.02926315789473,117.64599999999999,0,0,0,0,"pop,rap,country",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,The Hunger Games: Original Motion Picture Score,2012,18,0.4785066666666667,0.973,0.2633388888888889,0.518,0.2320888888888889,0.6044,0.7931222222222222,0.969,0.17211666666666667,0.589,-21.569555555555556,18.448,0.04404444444444444,0.0813,0.07215,0.24090000000000003,2614.84,99.77866666666667,86.911,0,0,0,0,"pop,rock,rap",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,The Village,2004,13,0.7224076923076923,0.978,0.16012307692307692,0.225,0.09167692307692307,0.16510000000000002,0.7809230769230769,0.967,0.14116153846153845,0.292,-25.834153846153846,9.452000000000002,0.04311538461538462,0.0501,0.051246153846153844,0.1225,2544.69,88.9643076923077,75.957,0,0,0,0,"rock,rap,pop",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Treasure Planet,2002,17,0.5787045882352941,0.911,0.22829411764705881,0.523,0.2125235294117647,0.8195,0.4428316205882353,0.977,0.16135882352941178,0.474,-20.369176470588236,27.75,0.040494117647058826,0.0464,0.10775294117647059,0.5954,3290.999,92.16005882352941,80.293,1,0,0,0,"rock,pop,rap",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Newton Howard,Unbreakable,2000,14,0.6117428571428571,0.876,0.13894285714285715,0.408,0.04442928571428571,0.16075,0.4471182142857143,0.959,0.11524285714285715,0.354,-34.694428571428574,21.743,0.03955,0.0448,0.03735714285714286,0.047999999999999994,2726.259,92.03678571428571,115.96400000000001,0,0,0,0,"pop,rock,r&;b",192275,"scorecore,soundtrack",27,1993,M,Solo,NA,NA,0,NA
James Otto,Shake What God Gave Ya,2010,13,0.24806923076923076,0.625,0.6282307692307693,0.728,0.6526923076923077,0.5050000000000001,2.6642384615384616e-4,0.00244,0.1566,0.312,-5.577769230769231,3.8480000000000003,0.03937692307692307,0.18,0.5813076923076923,0.631,2973.108,119.57546153846154,91.41799999999999,1,0,0,0,"pop,rap,rock",58387,"contemporary country,country,country road,modern country rock",3,2004,M,Solo,NA,NA,0,NA
Jamie Foxx,Intuition,2009,17,0.21480823529411766,0.833,0.6890588235294117,0.878,0.5524117647058824,0.6659999999999999,1.6639176470588236e-4,0.00278,0.14480588235294117,0.3,-7.629529411764706,9.543,0.09504705882352942,0.343,0.47568823529411763,0.7053,4324.078,133.72329411764707,128.87199999999999,1,0,5,0.29411764705882354,"pop,rock,rap",571390,"dance pop,hip hop,hip pop,neo soul,pop rap,r&b,southern hip hop,urban contemporary",4,2005,M,Solo,NA,NA,0,NA
Jamie Foxx,Unpredictable,2005,15,0.2956,0.84,0.7234666666666667,0.798,0.5607333333333333,0.471,6.390133333333333e-5,6.24e-4,0.16493333333333335,0.331,-8.1528,5.712999999999999,0.13186666666666666,0.34,0.5217333333333334,0.5790000000000001,3711.96,108.0278,85.19200000000001,1,1,2,0.13333333333333333,"rock,rap,pop",571390,"dance pop,hip hop,hip pop,neo soul,pop rap,r&b,southern hip hop,urban contemporary",4,2005,M,Solo,NA,NA,0,NA
Janelle Monae,Dirty Computer,2018,14,0.27624571428571426,0.937,0.6399285714285714,0.922,0.4619285714285714,0.683,0.06890337071428572,0.908,0.27395714285714284,0.649,-9.782714285714286,16.032999999999998,0.08665714285714286,0.325,0.30496428571428574,0.5984999999999999,2923.528,108.68414285714286,79.982,1,0,14,1,"rap,pop,trap",759853,"alternative r&b,atl hip hop,dance pop,electropop,escape room,neo soul,pop,r&b",3,2008,F,Solo,NA,NA,0,NA
Janelle Monae,The Electric Lady,2013,19,0.41149473684210525,0.93,0.5957368421052631,0.843,0.6137894736842106,0.47100000000000003,0.09410347842105264,0.923,0.24482105263157894,0.506,-9.768473684210527,6.564000000000001,0.13536315789473685,0.504,0.5143684210526316,0.745,4060.615,118.44752631578947,125.78,1,0,0,0,"pop,rock,country",759853,"alternative r&b,atl hip hop,dance pop,electropop,escape room,neo soul,pop,r&b",3,2008,F,Solo,NA,NA,0,NA
Janet,Damita Jo,2004,22,0.3756909090909091,0.883,0.6453636363636364,0.878,0.5522636363636364,0.8652,0.08446299227272727,0.927,0.23291363636363635,0.648,-10.505454545454546,20.968,0.11901818181818181,0.531,0.6072272727272727,0.843,3910.764,102.95122727272727,114.642,1,0,8,0.36363636363636365,"rock,rap,pop",1704008,"dance pop,hip pop,neo soul,new jack swing,pop,r&b,urban contemporary",12,1982,F,Solo,NA,NA,0,NA
